CodigoInterno,Descripcion,DescripcionMarca,Total de Ventas por Unidad,Sucursal,Fecha
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"1,574",Nogoya Sur,45510
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"10,14",Crespo,45511
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"3,996",Nogoya Sur,45511
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"2,002",Hernandez,45511
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"10,572",Hernandez,45512
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"8,997",Crespo,45512
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"1,556",Nogoya Italia,45512
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"1,45",Nogoya Sur,45512
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"5,228",Hernandez,45513
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"4,602",Crespo,45513
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"2,21",Nogoya Sur,45513
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"7,369",Crespo,45514
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"3,074",Hernandez,45514
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"1,972",Nogoya Sur,45514
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"3,217",Crespo,45516
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"1,602",Hernandez,45516
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"0,558",Nogoya Sur,45516
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"2,104",Nogoya Sur,45517
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"1,942",Nogoya Italia,45517
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"1,88",Hernandez,45517
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"-0,828",Crespo,45517
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"10,03",Crespo,45518
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"6,333",Hernandez,45518
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"1,136",Nogoya Sur,45518
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"5,998",Hernandez,45519
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"4,792",Crespo,45519
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"2,338",Nogoya Sur,45519
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"1,192",Nogoya Italia,45519
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"7,39",Hernandez,45520
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"5,73",Crespo,45520
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"2,62",Nogoya Sur,45520
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,5,Hernandez,45523
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"3,444",Crespo,45523
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"7,282",Crespo,45524
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"5,362",Hernandez,45524
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"3,038",Nogoya Sur,45524
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"0,67",Nogoya Italia,45524
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"9,644",Crespo,45525
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"3,646",Hernandez,45525
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"2,964",Nogoya Sur,45525
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"3,476",Crespo,45526
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"2,474",Nogoya Sur,45526
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"1,974",Hernandez,45526
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"4,156",Hernandez,45527
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"3,196",Crespo,45527
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"2,514",Nogoya Sur,45527
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"6,668",Crespo,45528
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"2,008",Nogoya Sur,45528
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"1,606",Hernandez,45528
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"0,726",Nogoya Italia,45528
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"4,59",Hernandez,45530
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"1,856",Crespo,45530
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"1,644",Nogoya Sur,45530
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"1,044",Nogoya Italia,45530
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"16,488",Crespo,45531
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"3,77",Hernandez,45531
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"0,578",Nogoya Sur,45531
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"6,1",Crespo,45532
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"3,29",Hernandez,45532
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"2,438",Nogoya Sur,45532
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"4,062",Crespo,45533
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"2,322",Hernandez,45533
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"1,964",Nogoya Sur,45533
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"11,808",Crespo,45534
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"2,71",Hernandez,45534
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"1,314",Nogoya Sur,45534
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"0,522",Nogoya Italia,45534
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"8,072",Crespo,45535
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"5,378",Hernandez,45535
101888,CORTE PULPA COMUN PALOMITA KG.,CARNE VACUNA,"1,512",Nogoya Sur,45535
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"13,212",Crespo,45505
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"10,572",Crespo,45506
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"18,749",Crespo,45507
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"1,036",Crespo,45509
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"6,926",Crespo,45510
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"11,46",Crespo,45511
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"15,182",Crespo,45512
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"8,163",Crespo,45513
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"10,527",Crespo,45514
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"5,819",Crespo,45516
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"8,678",Crespo,45517
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"15,015",Crespo,45518
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"24,572",Crespo,45519
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"11,32",Crespo,45520
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"11,388",Crespo,45523
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"11,16",Crespo,45524
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"25,18",Crespo,45525
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"10,608",Crespo,45526
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"3,334",Crespo,45527
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"15,622",Crespo,45528
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"5,19",Crespo,45530
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"7,624",Crespo,45531
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"19,66",Crespo,45532
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"11,684",Crespo,45533
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"9,162",Crespo,45534
103563,CORTE PULPA ESP.BOLA LOMO COR.KG,CARNE VACUNA,"17,724",Crespo,45535
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"16,592",Crespo,45505
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"5,958",Nogoya Italia,45505
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"5,432",Nogoya Sur,45505
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"4,264",Hernandez,45505
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"18,616",Crespo,45506
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"4,084",Nogoya Sur,45506
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"4,016",Nogoya Italia,45506
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"3,586",Hernandez,45506
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"26,377",Crespo,45507
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"4,866",Nogoya Italia,45507
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"3,348",Hernandez,45507
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"3,148",Nogoya Sur,45507
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"30,656",Hernandez,45509
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"12,463",Crespo,45509
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"5,988",Nogoya Italia,45509
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,296",Nogoya Sur,45509
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"24,856",Crespo,45510
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"5,662",Nogoya Sur,45510
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"4,402",Nogoya Italia,45510
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"-19,508",Hernandez,45510
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"16,503",Crespo,45511
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"6,732",Nogoya Italia,45511
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"6,332",Nogoya Sur,45511
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"25,406",Crespo,45512
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"4,174",Nogoya Sur,45512
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,816",Nogoya Italia,45512
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,636",Hernandez,45512
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"24,822",Crespo,45513
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"5,676",Nogoya Sur,45513
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"3,896",Nogoya Italia,45513
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,656",Hernandez,45513
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"16,174",Crespo,45514
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"3,986",Nogoya Italia,45514
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,544",Nogoya Sur,45514
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,3",Hernandez,45514
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"10,532",Crespo,45516
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,488",Hernandez,45516
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,276",Nogoya Italia,45516
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"1,9",Nogoya Sur,45516
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"16,189",Crespo,45517
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"4,476",Nogoya Italia,45517
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"3,42",Nogoya Sur,45517
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"25,702",Crespo,45518
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"6,69",Nogoya Sur,45518
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"3,012",Nogoya Italia,45518
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,814",Hernandez,45518
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"20,776",Crespo,45519
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"4,724",Nogoya Italia,45519
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,992",Nogoya Sur,45519
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,414",Hernandez,45519
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"20,994",Crespo,45520
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"7,708",Nogoya Italia,45520
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"4,924",Nogoya Sur,45520
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"3,054",Hernandez,45520
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"10,412",Crespo,45523
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"3,154",Nogoya Italia,45523
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,564",Nogoya Sur,45523
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"0,792",Hernandez,45523
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"15,156",Crespo,45524
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"5,944",Nogoya Sur,45524
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"3,788",Nogoya Italia,45524
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"1,768",Hernandez,45524
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"13,172",Crespo,45525
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"6,534",Nogoya Italia,45525
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"4,564",Nogoya Sur,45525
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,618",Hernandez,45525
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"15,882",Crespo,45526
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"4,54",Nogoya Italia,45526
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"3,44",Nogoya Sur,45526
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,14",Hernandez,45526
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"24,648",Crespo,45527
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"6,354",Nogoya Sur,45527
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"5,002",Nogoya Italia,45527
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"1,998",Hernandez,45527
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"19,148",Crespo,45528
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,608",Nogoya Sur,45528
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,398",Hernandez,45528
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"1,84",Nogoya Italia,45528
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"7,528",Crespo,45530
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"4,59",Nogoya Italia,45530
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"4,076",Nogoya Sur,45530
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,08",Hernandez,45530
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"17,39",Crespo,45531
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"3,83",Nogoya Italia,45531
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"3,486",Nogoya Sur,45531
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"2,726",Hernandez,45531
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"15,252",Crespo,45532
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"6,08",Nogoya Sur,45532
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"4,986",Nogoya Italia,45532
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"32,044",Crespo,45533
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"5,152",Nogoya Sur,45533
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"3,86",Hernandez,45533
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"3,422",Nogoya Italia,45533
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"19,34",Crespo,45534
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"3,73",Nogoya Sur,45534
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"1,074",Nogoya Italia,45534
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"20,772",Crespo,45535
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"4,436",Nogoya Italia,45535
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"3,858",Nogoya Sur,45535
101550,CORTE PULPA ESP.BOLA LOMO KG.,CARNE VACUNA,"0,906",Hernandez,45535
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"29,075",Crespo,45505
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"8,344",Nogoya Italia,45505
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"4,916",Nogoya Sur,45505
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"0,948",Hernandez,45505
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"39,198",Crespo,45506
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"6,376",Nogoya Sur,45506
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"5,068",Nogoya Italia,45506
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"3,844",Hernandez,45506
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"32,141",Crespo,45507
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"7,39",Nogoya Italia,45507
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"3,858",Nogoya Sur,45507
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"2,998",Hernandez,45507
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"6,507",Crespo,45509
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"5,778",Nogoya Italia,45509
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"2,168",Hernandez,45509
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"1,98",Nogoya Sur,45509
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"32,158",Crespo,45510
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"5,154",Nogoya Sur,45510
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"4,608",Nogoya Italia,45510
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"2,284",Hernandez,45510
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"25,86",Crespo,45511
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"12,586",Nogoya Italia,45511
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"7,482",Nogoya Sur,45511
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"1,1",Hernandez,45511
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"34,292",Crespo,45512
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"5,084",Nogoya Italia,45512
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"5,01",Nogoya Sur,45512
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"29,403",Crespo,45513
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"6,792",Nogoya Sur,45513
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"5,708",Nogoya Italia,45513
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"1,654",Hernandez,45513
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"25,542",Crespo,45514
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"3,576",Nogoya Sur,45514
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"3,39",Nogoya Italia,45514
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"2,462",Hernandez,45514
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"19,836",Crespo,45516
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"4,044",Nogoya Sur,45516
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"0,702",Nogoya Italia,45516
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"0,544",Hernandez,45516
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"31,213",Crespo,45517
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"9,99",Nogoya Sur,45517
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"8,396",Nogoya Italia,45517
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"2,61",Hernandez,45517
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"40,944",Crespo,45518
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"4,03",Nogoya Italia,45518
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"1,732",Hernandez,45518
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"1,584",Nogoya Sur,45518
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"17,156",Crespo,45519
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"9,328",Nogoya Sur,45519
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"7,424",Nogoya Italia,45519
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"3,596",Hernandez,45519
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"21,064",Crespo,45520
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"9,57",Nogoya Italia,45520
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"2,548",Nogoya Sur,45520
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"1,58",Hernandez,45520
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"10,888",Crespo,45523
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"5,946",Nogoya Sur,45523
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"2,556",Nogoya Italia,45523
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"0,726",Hernandez,45523
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"11,488",Crespo,45524
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"7,434",Nogoya Sur,45524
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"7,28",Nogoya Italia,45524
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"2,076",Hernandez,45524
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"41,686",Crespo,45525
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"7,604",Nogoya Sur,45525
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"7,316",Nogoya Italia,45525
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"2,928",Hernandez,45525
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"20,874",Crespo,45526
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"9,538",Nogoya Sur,45526
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"3,768",Nogoya Italia,45526
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"1,374",Hernandez,45526
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"21,968",Crespo,45527
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"9,404",Nogoya Italia,45527
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"4,008",Nogoya Sur,45527
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"1,226",Hernandez,45527
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"24,73",Crespo,45528
101567,CORTE PULPA ESPECIAL CUADRADA,CARNE VACUNA,"4,996",Nogoya Italia,45528
