codigo,Descripcion_Articulo_Oferta,Marca_producto,sucursal,fecha_inicio,fecha_fin,stock,Total_Ventas_Unidad,Dias_Oferta,Efectividad_Ventas_por_Dia
260788,LAVANDINA AYUDIN TRIPLE PODER 1L.LAVANDA,CLOROX,Nogoya Sur,2024-08-16,2024-08-22,234.0,11,7,1.57
269427,LAVANDINA EN GEL AYUDIN NUEVO700CITRUS,CLOROX,Nogoya Italia,2024-08-23,2024-08-29,0.0,15,7,2.14
269427,LAVANDINA EN GEL AYUDIN NUEVO700CITRUS,CLOROX,Nogoya Sur,2024-08-23,2024-08-29,55.0,3,7,0.43
269427,LAVANDINA EN GEL AYUDIN NUEVO700CITRUS,CLOROX,Crespo,2024-08-23,2024-08-29,9.0,46,7,6.57
269429,LAVANDINA EN GEL AYUDIN NUEVO700FLORAL,CLOROX,Crespo,2024-08-23,2024-08-29,23.0,4,7,0.57
269429,LAVANDINA EN GEL AYUDIN NUEVO700FLORAL,CLOROX,Hernandez,2024-08-23,2024-08-29,104.0,4,7,0.57
269429,LAVANDINA EN GEL AYUDIN NUEVO700FLORAL,CLOROX,Nogoya Sur,2024-08-23,2024-08-29,59.0,4,7,0.57
383011,LAVANDINA EN GEL AYUDIN NUEVO700LAVANDA,CLOROX,Crespo,2024-08-23,2024-08-29,-11.0,53,7,7.57
383011,LAVANDINA EN GEL AYUDIN NUEVO700LAVANDA,CLOROX,Nogoya Sur,2024-08-23,2024-08-29,-21.0,4,7,0.57
269430,LAVANDINA EN GEL AYUDIN NUEVO700MENTA,CLOROX,Hernandez,2024-08-23,2024-08-29,96.0,3,7,0.43
269430,LAVANDINA EN GEL AYUDIN NUEVO700MENTA,CLOROX,Nogoya Italia,2024-08-23,2024-08-29,0.0,4,7,0.57
269430,LAVANDINA EN GEL AYUDIN NUEVO700MENTA,CLOROX,Crespo,2024-08-23,2024-08-29,58.0,20,7,2.86
269430,LAVANDINA EN GEL AYUDIN NUEVO700MENTA,CLOROX,Nogoya Sur,2024-08-23,2024-08-29,62.0,5,7,0.71
383013,LAVANDINA EN GEL AYUDIN NUEVO700ORIGINAL,CLOROX,Hernandez,2024-08-23,2024-08-29,104.0,4,7,0.57
383013,LAVANDINA EN GEL AYUDIN NUEVO700ORIGINAL,CLOROX,Crespo,2024-08-23,2024-08-29,19.0,47,7,6.71
383013,LAVANDINA EN GEL AYUDIN NUEVO700ORIGINAL,CLOROX,Nogoya Sur,2024-08-23,2024-08-29,-6.0,1,7,0.14
274103,LAVAVAJILLAS CIF 300CC DT LIMA BIOACTIVE,UNILEVER.,Nogoya Sur,2024-08-09,2024-08-15,132.0,35,7,5.0
274103,LAVAVAJILLAS CIF 300CC DT LIMA BIOACTIVE,UNILEVER.,Nogoya Italia,2024-08-09,2024-08-15,0.0,12,7,1.71
274103,LAVAVAJILLAS CIF 300CC DT LIMA BIOACTIVE,UNILEVER.,Hernandez,2024-08-09,2024-08-15,91.0,11,7,1.57
274103,LAVAVAJILLAS CIF 300CC DT LIMA BIOACTIVE,UNILEVER.,Crespo,2024-08-09,2024-08-15,87.0,214,7,30.57
274101,LAVAVAJILLAS CIF 300CC DT LIMON BIOACTIVE,UNILEVER.,Nogoya Italia,2024-08-09,2024-08-15,24.0,42,7,6.0
274101,LAVAVAJILLAS CIF 300CC DT LIMON BIOACTIVE,UNILEVER.,Crespo,2024-08-09,2024-08-15,79.0,227,7,32.43
274101,LAVAVAJILLAS CIF 300CC DT LIMON BIOACTIVE,UNILEVER.,Hernandez,2024-08-09,2024-08-15,96.0,14,7,2.0
274101,LAVAVAJILLAS CIF 300CC DT LIMON BIOACTIVE,UNILEVER.,Nogoya Sur,2024-08-09,2024-08-15,160.0,45,7,6.43
297931,LECHE CON CACAO LAS 3 NIÑAS 1L.,ADECOAGRO,Nogoya Italia,2024-08-23,2024-08-29,0.0,21,7,3.0
297931,LECHE CON CACAO LAS 3 NIÑAS 1L.,ADECOAGRO,Hernandez,2024-08-23,2024-08-29,30.0,29,7,4.14
297931,LECHE CON CACAO LAS 3 NIÑAS 1L.,ADECOAGRO,Crespo,2024-08-23,2024-08-29,415.0,121,7,17.29
49995,LECHE DE SOJA ADES ANANA 1 LT.,COCA COLA,Nogoya Italia,2024-08-23,2024-08-24,10.0,1,2,0.5
49995,LECHE DE SOJA ADES ANANA 1 LT.,COCA COLA,Crespo,2024-08-23,2024-08-24,16.0,8,2,4.0
49988,LECHE DE SOJA ADES DURAZNO 1 L,COCA COLA,Crespo,2024-08-23,2024-08-24,15.0,8,2,4.0
49988,LECHE DE SOJA ADES DURAZNO 1 L,COCA COLA,Nogoya Italia,2024-08-23,2024-08-24,6.0,1,2,0.5
49988,LECHE DE SOJA ADES DURAZNO 1 L,COCA COLA,Nogoya Sur,2024-08-23,2024-08-24,28.0,1,2,0.5
49988,LECHE DE SOJA ADES DURAZNO 1 L,COCA COLA,Hernandez,2024-08-23,2024-08-24,9.0,1,2,0.5
50425,LECHE DE SOJA ADES FRU.TROP.1L,COCA COLA,Crespo,2024-08-23,2024-08-24,-5.0,29,2,14.5
49728,LECHE DE SOJA ADES MANZANA 1 L,COCA COLA,Nogoya Sur,2024-08-23,2024-08-24,33.0,1,2,0.5
49728,LECHE DE SOJA ADES MANZANA 1 L,COCA COLA,Crespo,2024-08-23,2024-08-24,17.0,19,2,9.5
52940,LECHE DE SOJA ADES NARANJA 1 L,COCA COLA,Crespo,2024-08-23,2024-08-24,3.0,5,2,2.5
52940,LECHE DE SOJA ADES NARANJA 1 L,COCA COLA,Hernandez,2024-08-23,2024-08-24,10.0,2,2,1.0
52940,LECHE DE SOJA ADES NARANJA 1 L,COCA COLA,Nogoya Italia,2024-08-23,2024-08-24,11.0,1,2,0.5
24661,LECHE UAT PRIMER PRECIO DESC.1L,LA LACTEO,Nogoya Sur,2024-08-23,2024-08-29,360.0,110,7,15.71
24661,LECHE UAT PRIMER PRECIO DESC.1L,LA LACTEO,Hernandez,2024-08-23,2024-08-29,522.0,193,7,27.57
24661,LECHE UAT PRIMER PRECIO DESC.1L,LA LACTEO,Crespo,2024-08-23,2024-08-29,830.0,580,7,82.86
24661,LECHE UAT PRIMER PRECIO DESC.1L,LA LACTEO,Nogoya Italia,2024-08-23,2024-08-29,0.0,134,7,19.14
269290,LIMPIADOR AYUDIN 1.8L FLORAL,CLOROX,Nogoya Italia,2024-08-16,2024-08-22,32.0,4,7,0.57
269290,LIMPIADOR AYUDIN 1.8L FLORAL,CLOROX,Nogoya Sur,2024-08-16,2024-08-22,65.0,3,7,0.43
269290,LIMPIADOR AYUDIN 1.8L FLORAL,CLOROX,Crespo,2024-08-16,2024-08-22,29.0,19,7,2.71
268669,LIMPIADOR AYUDIN 1.8L LAVANDA,CLOROX,Crespo,2024-08-16,2024-08-22,42.0,17,7,2.43
268669,LIMPIADOR AYUDIN 1.8L LAVANDA,CLOROX,Nogoya Sur,2024-08-16,2024-08-22,55.0,6,7,0.86
268669,LIMPIADOR AYUDIN 1.8L LAVANDA,CLOROX,Hernandez,2024-08-16,2024-08-22,9.0,8,7,1.14
269292,LIMPIADOR AYUDIN 1.8L MARINA,CLOROX,Hernandez,2024-08-16,2024-08-22,15.0,7,7,1.0
269292,LIMPIADOR AYUDIN 1.8L MARINA,CLOROX,Nogoya Sur,2024-08-16,2024-08-22,34.0,2,7,0.29
269292,LIMPIADOR AYUDIN 1.8L MARINA,CLOROX,Crespo,2024-08-16,2024-08-22,17.0,13,7,1.86
269292,LIMPIADOR AYUDIN 1.8L MARINA,CLOROX,Nogoya Italia,2024-08-16,2024-08-22,40.0,3,7,0.43
268667,LIMPIADOR AYUDIN 900CC FLORAL,CLOROX,Crespo,2024-08-23,2024-08-29,192.0,11,7,1.57
268667,LIMPIADOR AYUDIN 900CC FLORAL,CLOROX,Hernandez,2024-08-23,2024-08-29,45.0,1,7,0.14
268667,LIMPIADOR AYUDIN 900CC FLORAL,CLOROX,Nogoya Sur,2024-08-23,2024-08-29,108.0,10,7,1.43
268661,LIMPIADOR AYUDIN 900CC LAVANDA,CLOROX,Crespo,2024-08-23,2024-08-29,93.0,21,7,3.0
268661,LIMPIADOR AYUDIN 900CC LAVANDA,CLOROX,Nogoya Italia,2024-08-23,2024-08-29,0.0,16,7,2.29
268661,LIMPIADOR AYUDIN 900CC LAVANDA,CLOROX,Nogoya Sur,2024-08-23,2024-08-29,78.0,9,7,1.29
268657,LIMPIADOR AYUDIN 900CC MARINA,CLOROX,Nogoya Sur,2024-08-23,2024-08-29,104.0,7,7,1.0
268657,LIMPIADOR AYUDIN 900CC MARINA,CLOROX,Crespo,2024-08-23,2024-08-29,115.0,12,7,1.71
268657,LIMPIADOR AYUDIN 900CC MARINA,CLOROX,Hernandez,2024-08-23,2024-08-29,72.0,5,7,0.71
268657,LIMPIADOR AYUDIN 900CC MARINA,CLOROX,Nogoya Italia,2024-08-23,2024-08-29,2.0,7,7,1.0
255763,LIMPIADOR CIF CREMA 750G ORIGINAL,UNILEVER.,Nogoya Sur,2024-08-16,2024-08-22,63.0,25,7,3.57
255763,LIMPIADOR CIF CREMA 750G ORIGINAL,UNILEVER.,Nogoya Italia,2024-08-16,2024-08-22,112.0,4,7,0.57
255763,LIMPIADOR CIF CREMA 750G ORIGINAL,UNILEVER.,Crespo,2024-08-16,2024-08-22,53.0,121,7,17.29
301639,LIMPIADOR CIF CREMA 750G ROSAS Y JAZMINES,UNILEVER.,Crespo,2024-08-16,2024-08-22,71.0,48,7,6.86
301639,LIMPIADOR CIF CREMA 750G ROSAS Y JAZMINES,UNILEVER.,Nogoya Italia,2024-08-16,2024-08-22,62.0,7,7,1.0
301639,LIMPIADOR CIF CREMA 750G ROSAS Y JAZMINES,UNILEVER.,Nogoya Sur,2024-08-16,2024-08-22,-3.0,2,7,0.29
347081,LIMPIADOR CIF PISOS DP.450ML DESINFECTANTE,UNILEVER.,Nogoya Italia,2024-08-09,2024-08-15,0.0,4,7,0.57
347081,LIMPIADOR CIF PISOS DP.450ML DESINFECTANTE,UNILEVER.,Nogoya Sur,2024-08-09,2024-08-15,58.0,1,7,0.14
347081,LIMPIADOR CIF PISOS DP.450ML DESINFECTANTE,UNILEVER.,Crespo,2024-08-09,2024-08-15,31.0,8,7,1.14
259281,LIMPIADOR POETT 1.8L ALEGRA TU DIA,CLOROX,Nogoya Sur,2024-08-09,2024-08-15,116.0,10,7,1.43
259281,LIMPIADOR POETT 1.8L ALEGRA TU DIA,CLOROX,Crespo,2024-08-02,2024-08-08,24.0,47,7,6.71
259281,LIMPIADOR POETT 1.8L ALEGRA TU DIA,CLOROX,Nogoya Sur,2024-08-02,2024-08-08,0.0,4,7,0.57
259281,LIMPIADOR POETT 1.8L ALEGRA TU DIA,CLOROX,Crespo,2024-08-09,2024-08-15,30.0,68,7,9.71
259281,LIMPIADOR POETT 1.8L ALEGRA TU DIA,CLOROX,Hernandez,2024-08-02,2024-08-08,15.0,9,7,1.29
259281,LIMPIADOR POETT 1.8L ALEGRA TU DIA,CLOROX,Nogoya Italia,2024-08-09,2024-08-15,15.0,22,7,3.14
259281,LIMPIADOR POETT 1.8L ALEGRA TU DIA,CLOROX,Nogoya Italia,2024-08-02,2024-08-08,0.0,1,7,0.14
259281,LIMPIADOR POETT 1.8L ALEGRA TU DIA,CLOROX,Hernandez,2024-08-09,2024-08-15,6.0,2,7,0.29
259287,LIMPIADOR POETT 1.8L BEBE,CLOROX,Crespo,2024-08-02,2024-08-08,22.0,20,7,2.86
259287,LIMPIADOR POETT 1.8L BEBE,CLOROX,Crespo,2024-08-09,2024-08-15,26.0,30,7,4.29
259287,LIMPIADOR POETT 1.8L BEBE,CLOROX,Nogoya Sur,2024-08-09,2024-08-15,38.0,8,7,1.14
259287,LIMPIADOR POETT 1.8L BEBE,CLOROX,Hernandez,2024-08-02,2024-08-08,16.0,12,7,1.71
259287,LIMPIADOR POETT 1.8L BEBE,CLOROX,Hernandez,2024-08-09,2024-08-15,4.0,8,7,1.14
259287,LIMPIADOR POETT 1.8L BEBE,CLOROX,Nogoya Sur,2024-08-02,2024-08-08,0.0,2,7,0.29
259278,LIMPIADOR POETT 1.8L ESPIRITU PLAY,CLOROX,Crespo,2024-08-02,2024-08-08,21.0,31,7,4.43
259278,LIMPIADOR POETT 1.8L ESPIRITU PLAY,CLOROX,Nogoya Italia,2024-08-09,2024-08-15,7.0,6,7,0.86
259278,LIMPIADOR POETT 1.8L ESPIRITU PLAY,CLOROX,Nogoya Italia,2024-08-02,2024-08-08,0.0,1,7,0.14
259278,LIMPIADOR POETT 1.8L ESPIRITU PLAY,CLOROX,Crespo,2024-08-09,2024-08-15,1.0,28,7,4.0
259278,LIMPIADOR POETT 1.8L ESPIRITU PLAY,CLOROX,Hernandez,2024-08-09,2024-08-15,18.0,4,7,0.57
259278,LIMPIADOR POETT 1.8L ESPIRITU PLAY,CLOROX,Hernandez,2024-08-02,2024-08-08,32.0,14,7,2.0
257523,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA,CLOROX,Nogoya Sur,2024-08-02,2024-08-08,0.0,12,7,1.71
257523,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA,CLOROX,Crespo,2024-08-02,2024-08-08,24.0,41,7,5.86
257523,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA,CLOROX,Crespo,2024-08-09,2024-08-15,27.0,42,7,6.0
257523,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA,CLOROX,Hernandez,2024-08-02,2024-08-08,16.0,2,7,0.29
257523,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA,CLOROX,Nogoya Italia,2024-08-02,2024-08-08,0.0,12,7,1.71
257523,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA,CLOROX,Nogoya Sur,2024-08-09,2024-08-15,148.0,12,7,1.71
257523,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA,CLOROX,Nogoya Italia,2024-08-09,2024-08-15,4.0,8,7,1.14
257523,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA,CLOROX,Hernandez,2024-08-09,2024-08-15,14.0,12,7,1.71
256436,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA,CLOROX,Nogoya Sur,2024-08-09,2024-08-15,146.0,6,7,0.86
256436,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA,CLOROX,Nogoya Sur,2024-08-02,2024-08-08,0.0,14,7,2.0
256436,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA,CLOROX,Nogoya Italia,2024-08-09,2024-08-15,16.0,12,7,1.71
256436,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA,CLOROX,Hernandez,2024-08-09,2024-08-15,11.0,6,7,0.86
256436,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA,CLOROX,Hernandez,2024-08-02,2024-08-08,16.0,4,7,0.57
256436,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA,CLOROX,Crespo,2024-08-09,2024-08-15,24.0,90,7,12.86
256436,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA,CLOROX,Crespo,2024-08-02,2024-08-08,18.0,31,7,4.43
259284,LIMPIADOR POETT 1.8L PRIMAVERA,CLOROX,Crespo,2024-08-02,2024-08-08,22.0,44,7,6.29
259284,LIMPIADOR POETT 1.8L PRIMAVERA,CLOROX,Nogoya Sur,2024-08-02,2024-08-08,0.0,9,7,1.29
259284,LIMPIADOR POETT 1.8L PRIMAVERA,CLOROX,Nogoya Sur,2024-08-09,2024-08-15,151.0,12,7,1.71
259284,LIMPIADOR POETT 1.8L PRIMAVERA,CLOROX,Crespo,2024-08-09,2024-08-15,0.0,54,7,7.71
41011,LIMPIADOR POETT 1.8L SOLO P TI,CLOROX,Nogoya Sur,2024-08-09,2024-08-15,80.0,2,7,0.29
41011,LIMPIADOR POETT 1.8L SOLO P TI,CLOROX,Nogoya Italia,2024-08-09,2024-08-15,18.0,12,7,1.71
41011,LIMPIADOR POETT 1.8L SOLO P TI,CLOROX,Nogoya Italia,2024-08-02,2024-08-08,0.0,15,7,2.14
41011,LIMPIADOR POETT 1.8L SOLO P TI,CLOROX,Hernandez,2024-08-09,2024-08-15,9.0,12,7,1.71
41011,LIMPIADOR POETT 1.8L SOLO P TI,CLOROX,Crespo,2024-08-09,2024-08-15,33.0,92,7,13.14
41011,LIMPIADOR POETT 1.8L SOLO P TI,CLOROX,Crespo,2024-08-02,2024-08-08,19.0,52,7,7.43
41011,LIMPIADOR POETT 1.8L SOLO P TI,CLOROX,Hernandez,2024-08-02,2024-08-08,16.0,7,7,1.0
370583,LIQUIDO P/ROPA ALA P/DILUIR 500ML. BICARBONATO,UNILEVER.,Crespo,2024-08-23,2024-08-29,14.0,154,7,22.0
370583,LIQUIDO P/ROPA ALA P/DILUIR 500ML. BICARBONATO,UNILEVER.,Nogoya Sur,2024-08-23,2024-08-29,103.0,31,7,4.43
370583,LIQUIDO P/ROPA ALA P/DILUIR 500ML. BICARBONATO,UNILEVER.,Hernandez,2024-08-23,2024-08-29,89.0,21,7,3.0
370583,LIQUIDO P/ROPA ALA P/DILUIR 500ML. BICARBONATO,UNILEVER.,Nogoya Italia,2024-08-23,2024-08-29,22.0,25,7,3.57
370585,LIQUIDO P/ROPA SKIP P/DILUIR 500ML BIO-ENZIMAS,UNILEVER.,Nogoya Sur,2024-08-02,2024-08-08,36.0,14,7,2.0
370585,LIQUIDO P/ROPA SKIP P/DILUIR 500ML BIO-ENZIMAS,UNILEVER.,Nogoya Italia,2024-08-02,2024-08-08,107.0,14,7,2.0
370585,LIQUIDO P/ROPA SKIP P/DILUIR 500ML BIO-ENZIMAS,UNILEVER.,Crespo,2024-08-02,2024-08-08,32.0,126,7,18.0
367590,LIQUIDO P/ROPA SKIP P/DILUIR 500ML DELUXE,UNILEVER.,Nogoya Italia,2024-08-02,2024-08-08,41.0,5,7,0.71
367590,LIQUIDO P/ROPA SKIP P/DILUIR 500ML DELUXE,UNILEVER.,Crespo,2024-08-02,2024-08-08,7.0,46,7,6.57
367590,LIQUIDO P/ROPA SKIP P/DILUIR 500ML DELUXE,UNILEVER.,Nogoya Sur,2024-08-02,2024-08-08,52.0,17,7,2.43
367590,LIQUIDO P/ROPA SKIP P/DILUIR 500ML DELUXE,UNILEVER.,Hernandez,2024-08-02,2024-08-08,30.0,5,7,0.71
260965,LIQUIDO P/ROPA SKIP P/DILUIR 500ML OXI,UNILEVER.,Nogoya Sur,2024-08-02,2024-08-08,120.0,2,7,0.29
260965,LIQUIDO P/ROPA SKIP P/DILUIR 500ML OXI,UNILEVER.,Nogoya Italia,2024-08-02,2024-08-08,82.0,5,7,0.71
260965,LIQUIDO P/ROPA SKIP P/DILUIR 500ML OXI,UNILEVER.,Crespo,2024-08-02,2024-08-08,45.0,36,7,5.14
260965,LIQUIDO P/ROPA SKIP P/DILUIR 500ML OXI,UNILEVER.,Hernandez,2024-08-02,2024-08-08,57.0,12,7,1.71
263794,MADALENAS VALENTE 180G.CHIPS DE CHOCOLATE,BRIOSH S.A.,Crespo,2024-08-06,2024-08-15,36.0,61,10,6.1
366906,MANJAR DE LECHE TRINI 400 GRS.,TRINI STEVIA,Crespo,2024-08-02,2024-08-08,191.0,15,7,2.14
100329,MARIA LUISA CREMOSO HORMA KG.,LACTEOS DOÑA LUISA,Crespo,2024-08-02,2024-08-08,-85.0,114,7,16.29
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Hernandez,2024-08-23,2024-08-26,-23.0,6,4,1.5
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Nogoya Italia,2024-08-02,2024-08-03,0.0,5,2,2.5
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Nogoya Italia,2024-08-09,2024-08-10,-6.0,2,2,1.0
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Nogoya Italia,2024-08-23,2024-08-26,-9.0,4,4,1.0
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Nogoya Sur,2024-08-02,2024-08-03,0.0,3,2,1.5
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Nogoya Sur,2024-08-04,2024-08-06,-4.0,2,3,0.67
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Nogoya Sur,2024-08-09,2024-08-10,-6.0,1,2,0.5
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Nogoya Sur,2024-08-23,2024-08-26,-13.0,4,4,1.0
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Hernandez,2024-08-02,2024-08-03,0.0,6,2,3.0
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Hernandez,2024-08-09,2024-08-10,-9.0,3,2,1.5
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Crespo,2024-08-09,2024-08-10,160.0,63,2,31.5
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Crespo,2024-08-23,2024-08-26,26.0,75,4,18.75
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Hernandez,2024-08-04,2024-08-06,-7.0,2,3,0.67
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Crespo,2024-08-04,2024-08-06,189.0,40,3,13.33
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Crespo,2024-08-02,2024-08-03,-71.0,101,2,50.5
772194,MATE COCIDO PRIMER PRECIO 25 SAQ.,SANESA,Crespo,2024-08-09,2024-08-15,40.0,38,7,5.43
772194,MATE COCIDO PRIMER PRECIO 25 SAQ.,SANESA,Nogoya Italia,2024-08-09,2024-08-15,0.0,15,7,2.14
772194,MATE COCIDO PRIMER PRECIO 25 SAQ.,SANESA,Nogoya Sur,2024-08-09,2024-08-15,152.0,39,7,5.57
11158,MAYONESA HELLMANNS 1000 CC,UNILEVER BEST FOODS,Crespo,2024-08-16,2024-08-22,32.0,188,7,26.86
11158,MAYONESA HELLMANNS 1000 CC,UNILEVER BEST FOODS,Nogoya Sur,2024-08-16,2024-08-22,86.0,45,7,6.43
11158,MAYONESA HELLMANNS 1000 CC,UNILEVER BEST FOODS,Hernandez,2024-08-16,2024-08-22,2.0,16,7,2.29
11158,MAYONESA HELLMANNS 1000 CC,UNILEVER BEST FOODS,Nogoya Italia,2024-08-16,2024-08-22,15.0,32,7,4.57
295616,OBLEAS SINFONIA 100G NARANJA CHOCOLATE,PILARES COMPAÑIA ALIMENTICIA,Nogoya Sur,2024-08-06,2024-08-30,-6.0,4,25,0.16
295616,OBLEAS SINFONIA 100G NARANJA CHOCOLATE,PILARES COMPAÑIA ALIMENTICIA,Crespo,2024-08-06,2024-08-30,236.0,198,25,7.92
250014,PALETA COCIDA LAR 250G.,FIAMBRES LAR.,Crespo,2024-08-15,2024-08-16,88.0,1,2,0.5
250014,PALETA COCIDA LAR 250G.,FIAMBRES LAR.,Crespo,2024-08-09,2024-08-10,93.0,2,2,1.0
250014,PALETA COCIDA LAR 250G.,FIAMBRES LAR.,Crespo,2024-08-02,2024-08-03,99.0,2,2,1.0
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Nogoya Italia,2024-08-23,2024-08-24,20.0,5,2,2.5
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Hernandez,2024-08-02,2024-08-03,16.0,3,2,1.5
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Crespo,2024-08-09,2024-08-10,255.0,101,2,50.5
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Crespo,2024-08-23,2024-08-24,307.0,84,2,42.0
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Crespo,2024-08-02,2024-08-03,148.0,120,2,60.0
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Nogoya Italia,2024-08-15,2024-08-16,28.0,7,2,3.5
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Hernandez,2024-08-09,2024-08-10,11.0,7,2,3.5
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Crespo,2024-08-15,2024-08-16,275.0,111,2,55.5
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Nogoya Sur,2024-08-02,2024-08-03,26.0,8,2,4.0
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Nogoya Sur,2024-08-09,2024-08-10,16.0,11,2,5.5
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Nogoya Italia,2024-08-09,2024-08-10,20.0,6,2,3.0
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Nogoya Sur,2024-08-23,2024-08-24,13.0,7,2,3.5
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Nogoya Sur,2024-08-15,2024-08-16,17.0,13,2,6.5
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Nogoya Italia,2024-08-02,2024-08-03,18.0,8,2,4.0
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Hernandez,2024-08-23,2024-08-24,10.0,5,2,2.5
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Hernandez,2024-08-15,2024-08-16,7.0,5,2,2.5
274,PALITOS DE MAIZ JULICROC 65G.,JULI CROC,Crespo,2024-08-09,2024-08-15,136.0,74,7,10.57
274,PALITOS DE MAIZ JULICROC 65G.,JULI CROC,Nogoya Sur,2024-08-09,2024-08-15,64.0,32,7,4.57
25953,PALITOS SALADOS JULICROC 150 G,JULI CROC,Crespo,2024-08-09,2024-08-15,397.0,369,7,52.71
25953,PALITOS SALADOS JULICROC 150 G,JULI CROC,Hernandez,2024-08-09,2024-08-15,46.0,31,7,4.43
25953,PALITOS SALADOS JULICROC 150 G,JULI CROC,Nogoya Italia,2024-08-09,2024-08-15,94.0,30,7,4.29
25953,PALITOS SALADOS JULICROC 150 G,JULI CROC,Nogoya Sur,2024-08-09,2024-08-15,63.0,59,7,8.43
10056,PAN DE MIGA CRESPAN 310 GRS.,PANIF. BELGRANO,Nogoya Sur,2024-08-02,2024-08-08,-1.0,25,7,3.57
10056,PAN DE MIGA CRESPAN 310 GRS.,PANIF. BELGRANO,Hernandez,2024-08-09,2024-08-15,18.0,50,7,7.14
10056,PAN DE MIGA CRESPAN 310 GRS.,PANIF. BELGRANO,Crespo,2024-08-02,2024-08-08,144.0,103,7,14.71
10056,PAN DE MIGA CRESPAN 310 GRS.,PANIF. BELGRANO,Crespo,2024-08-09,2024-08-15,73.0,298,7,42.57
10056,PAN DE MIGA CRESPAN 310 GRS.,PANIF. BELGRANO,Hernandez,2024-08-02,2024-08-08,27.0,19,7,2.71
10056,PAN DE MIGA CRESPAN 310 GRS.,PANIF. BELGRANO,Nogoya Sur,2024-08-09,2024-08-15,39.0,100,7,14.29
10056,PAN DE MIGA CRESPAN 310 GRS.,PANIF. BELGRANO,Nogoya Italia,2024-08-02,2024-08-08,10.0,19,7,2.71
10056,PAN DE MIGA CRESPAN 310 GRS.,PANIF. BELGRANO,Nogoya Italia,2024-08-09,2024-08-15,22.0,58,7,8.29
715913,PAN RALLADO PRIMER PRECIO 400 GRS.,ARAUJO SRL,Nogoya Sur,2024-08-16,2024-08-22,108.0,31,7,4.43
715913,PAN RALLADO PRIMER PRECIO 400 GRS.,ARAUJO SRL,Nogoya Italia,2024-08-16,2024-08-22,197.0,26,7,3.71
715913,PAN RALLADO PRIMER PRECIO 400 GRS.,ARAUJO SRL,Hernandez,2024-08-16,2024-08-22,20.0,42,7,6.0
715913,PAN RALLADO PRIMER PRECIO 400 GRS.,ARAUJO SRL,Crespo,2024-08-16,2024-08-22,47.0,6,7,0.86
21994,PAN VENEZIANA TRISALVADO LIGTH 620G,VENEZIANA,Crespo,2024-08-27,2024-08-30,56.0,23,4,5.75
50615,PAPEL HIGIENICO P.PRECIO TEXT.HS 6X30MTS,CELUPAPER,Nogoya Sur,2024-08-16,2024-08-22,73.0,77,7,11.0
