codigo,Descripcion_Articulo_Oferta,Marca_producto,sucursal,fecha_inicio,fecha_fin,stock,Total_Ventas_Unidad,Porcentaje_Vendido
247105,BEBIDA ENERGIZANTE MONSTER LOCO 473ML.LATA,COCA COLA,Nogoya Italia,2024-08-15,2024-08-16,22.0,2,9.09
247105,BEBIDA ENERGIZANTE MONSTER LOCO 473ML.LATA,COCA COLA,Nogoya Sur,2024-08-15,2024-08-16,37.0,5,13.51
247105,BEBIDA ENERGIZANTE MONSTER LOCO 473ML.LATA,COCA COLA,Hernandez,2024-08-15,2024-08-16,22.0,4,18.18
247105,BEBIDA ENERGIZANTE MONSTER LOCO 473ML.LATA,COCA COLA,Crespo,2024-08-15,2024-08-16,25.0,1,4.0
234658,BEBIDA ENERGIZANTE MONSTER ULTRA 473ML.LATA,COCA COLA,Crespo,2024-08-15,2024-08-16,34.0,12,35.29
251918,BEBIDA ENERGIZANTE MONSTER ULTRA P 473ML.LATA,COCA COLA,Nogoya Sur,2024-08-15,2024-08-16,6.0,2,33.33
251918,BEBIDA ENERGIZANTE MONSTER ULTRA P 473ML.LATA,COCA COLA,Nogoya Italia,2024-08-15,2024-08-16,19.0,1,5.26
251918,BEBIDA ENERGIZANTE MONSTER ULTRA P 473ML.LATA,COCA COLA,Crespo,2024-08-15,2024-08-16,72.0,10,13.89
251918,BEBIDA ENERGIZANTE MONSTER ULTRA P 473ML.LATA,COCA COLA,Hernandez,2024-08-15,2024-08-16,15.0,1,6.67
256189,BEBIDA ENERGIZANTE MONSTER ULTRA SUNRIS 473ML.LATA,COCA COLA,Crespo,2024-08-15,2024-08-16,37.0,1,2.7
256189,BEBIDA ENERGIZANTE MONSTER ULTRA SUNRIS 473ML.LATA,COCA COLA,Hernandez,2024-08-15,2024-08-16,24.0,1,4.17
273412,BEBIDA ENERGIZANTE MONSTER VAL ROSSI 473ML.LATA,COCA COLA,Crespo,2024-08-15,2024-08-16,60.0,15,25.0
273412,BEBIDA ENERGIZANTE MONSTER VAL ROSSI 473ML.LATA,COCA COLA,Hernandez,2024-08-15,2024-08-16,13.0,1,7.69
273412,BEBIDA ENERGIZANTE MONSTER VAL ROSSI 473ML.LATA,COCA COLA,Nogoya Sur,2024-08-15,2024-08-16,9.0,3,33.33
298245,BEBIDA ENERGIZANTE MONSTER WATERMELON 473ML.LATA,COCA COLA,Hernandez,2024-08-15,2024-08-16,79.0,1,1.27
298245,BEBIDA ENERGIZANTE MONSTER WATERMELON 473ML.LATA,COCA COLA,Crespo,2024-08-15,2024-08-16,65.0,3,4.62
370440,BEBIDA ENERGIZANTE MONSTER ZERO 473ML.LATA,COCA COLA,Crespo,2024-08-15,2024-08-16,44.0,6,13.64
281793,BIZCOCHITOS P.PRECIO 200G AZUCARADOS,CILO S.R.L.,Nogoya Italia,2024-08-02,2024-08-08,129.0,53,41.09
281793,BIZCOCHITOS P.PRECIO 200G AZUCARADOS,CILO S.R.L.,Crespo,2024-08-02,2024-08-08,19.0,74,389.47
281793,BIZCOCHITOS P.PRECIO 200G AZUCARADOS,CILO S.R.L.,Nogoya Sur,2024-08-02,2024-08-08,42.0,44,104.76
281765,BIZCOCHITOS P.PRECIO 200G GRASA,CILO S.R.L.,Crespo,2024-08-02,2024-08-08,35.0,123,351.43
281765,BIZCOCHITOS P.PRECIO 200G GRASA,CILO S.R.L.,Nogoya Italia,2024-08-02,2024-08-08,161.0,50,31.06
285467,BIZCOCHOS 9 DE ORO GRANOLA 180G.,MOLINO CAÑUELAS,Crespo,2024-08-06,2024-08-30,300.0,240,80.0
441487,BIZCOCHOS 9 DE ORO SALVADO 200GRS,MOLINO CAÑUELAS,Nogoya Italia,2024-08-06,2024-08-30,0.0,24,0.0
441487,BIZCOCHOS 9 DE ORO SALVADO 200GRS,MOLINO CAÑUELAS,Crespo,2024-08-06,2024-08-30,279.0,396,141.94
441487,BIZCOCHOS 9 DE ORO SALVADO 200GRS,MOLINO CAÑUELAS,Nogoya Sur,2024-08-06,2024-08-30,0.0,14,0.0
251359,BIZCOCHOS DE ARROZ GALLO CHIPS QUESO 100G.,CHOCOARROZ,Crespo,2024-08-06,2024-08-26,88.0,45,51.14
251359,BIZCOCHOS DE ARROZ GALLO CHIPS QUESO 100G.,CHOCOARROZ,Nogoya Sur,2024-08-06,2024-08-26,11.0,4,36.36
267434,BIZCOCHOS DE ARROZ GALLO CHIPS QUESO 150G.,CHOCOARROZ,Crespo,2024-08-06,2024-08-16,40.0,14,35.0
267434,BIZCOCHOS DE ARROZ GALLO CHIPS QUESO 150G.,CHOCOARROZ,Hernandez,2024-08-06,2024-08-16,37.0,3,8.11
267434,BIZCOCHOS DE ARROZ GALLO CHIPS QUESO 150G.,CHOCOARROZ,Nogoya Sur,2024-08-06,2024-08-16,21.0,11,52.38
26522,BIZCOCHUELO BARBARA LIMON 450G.,SAGEMULLER,Nogoya Italia,2024-08-16,2024-08-22,94.0,6,6.38
26522,BIZCOCHUELO BARBARA LIMON 450G.,SAGEMULLER,Crespo,2024-08-16,2024-08-22,93.0,88,94.62
26522,BIZCOCHUELO BARBARA LIMON 450G.,SAGEMULLER,Nogoya Sur,2024-08-16,2024-08-22,28.0,24,85.71
622765,BIZCOCHUELO BARBARA NARANJA 450GRS,SAGEMULLER,Nogoya Sur,2024-08-16,2024-08-22,32.0,12,37.5
622765,BIZCOCHUELO BARBARA NARANJA 450GRS,SAGEMULLER,Nogoya Italia,2024-08-16,2024-08-22,96.0,11,11.46
622765,BIZCOCHUELO BARBARA NARANJA 450GRS,SAGEMULLER,Crespo,2024-08-16,2024-08-22,100.0,54,54.0
622772,BIZCOCHUELO BARBARA VAINILLA 450GRS,SAGEMULLER,Nogoya Sur,2024-08-16,2024-08-22,13.0,13,100.0
622772,BIZCOCHUELO BARBARA VAINILLA 450GRS,SAGEMULLER,Hernandez,2024-08-16,2024-08-22,14.0,13,92.86
622772,BIZCOCHUELO BARBARA VAINILLA 450GRS,SAGEMULLER,Crespo,2024-08-16,2024-08-22,77.0,88,114.29
622772,BIZCOCHUELO BARBARA VAINILLA 450GRS,SAGEMULLER,Nogoya Italia,2024-08-16,2024-08-22,75.0,11,14.67
282065,BIZCOCHUELO EXQUISITA BROWNIES 400G SIN TACC,MOLINOS RIO DL.PLATA,Crespo,2024-08-02,2024-08-08,22.0,19,86.36
282065,BIZCOCHUELO EXQUISITA BROWNIES 400G SIN TACC,MOLINOS RIO DL.PLATA,Nogoya Italia,2024-08-02,2024-08-08,12.0,4,33.33
259672,BIZCOCHUELO EXQUISITA CHOC.450G SIN TACC,MOLINOS RIO DL.PLATA,Nogoya Sur,2024-08-09,2024-08-15,24.0,4,16.67
259672,BIZCOCHUELO EXQUISITA CHOC.450G SIN TACC,MOLINOS RIO DL.PLATA,Crespo,2024-08-09,2024-08-15,102.0,29,28.43
259672,BIZCOCHUELO EXQUISITA CHOC.450G SIN TACC,MOLINOS RIO DL.PLATA,Hernandez,2024-08-09,2024-08-15,3.0,2,66.67
13314,BIZCOCHUELO EXQUISITA CHOC.540,MOLINOS RIO DL.PLATA,Nogoya Sur,2024-08-09,2024-08-15,20.0,20,100.0
13314,BIZCOCHUELO EXQUISITA CHOC.540,MOLINOS RIO DL.PLATA,Nogoya Italia,2024-08-09,2024-08-15,0.0,18,0.0
13314,BIZCOCHUELO EXQUISITA CHOC.540,MOLINOS RIO DL.PLATA,Crespo,2024-08-09,2024-08-15,32.0,39,121.88
13772,BIZCOCHUELO EXQUISITA COCO 540,MOLINOS RIO DL.PLATA,Hernandez,2024-08-06,2024-08-23,17.0,7,41.18
13772,BIZCOCHUELO EXQUISITA COCO 540,MOLINOS RIO DL.PLATA,Crespo,2024-08-06,2024-08-23,128.0,132,103.12
13772,BIZCOCHUELO EXQUISITA COCO 540,MOLINOS RIO DL.PLATA,Nogoya Italia,2024-08-06,2024-08-23,18.0,13,72.22
13772,BIZCOCHUELO EXQUISITA COCO 540,MOLINOS RIO DL.PLATA,Nogoya Sur,2024-08-06,2024-08-23,-6.0,9,0.0
13420,BIZCOCHUELO EXQUISITA LIMON 540G,MOLINOS RIO DL.PLATA,Nogoya Sur,2024-08-09,2024-08-15,72.0,17,23.61
13420,BIZCOCHUELO EXQUISITA LIMON 540G,MOLINOS RIO DL.PLATA,Nogoya Italia,2024-08-09,2024-08-15,17.0,13,76.47
13420,BIZCOCHUELO EXQUISITA LIMON 540G,MOLINOS RIO DL.PLATA,Crespo,2024-08-09,2024-08-15,27.0,33,122.22
13277,BIZCOCHUELO EXQUISITA NARANJA 540G,MOLINOS RIO DL.PLATA,Nogoya Sur,2024-08-06,2024-08-15,42.0,11,26.19
13277,BIZCOCHUELO EXQUISITA NARANJA 540G,MOLINOS RIO DL.PLATA,Hernandez,2024-08-06,2024-08-15,6.0,5,83.33
13277,BIZCOCHUELO EXQUISITA NARANJA 540G,MOLINOS RIO DL.PLATA,Nogoya Italia,2024-08-06,2024-08-15,16.0,14,87.5
13277,BIZCOCHUELO EXQUISITA NARANJA 540G,MOLINOS RIO DL.PLATA,Crespo,2024-08-06,2024-08-15,172.0,116,67.44
259676,BIZCOCHUELO EXQUISITA VAIN.450G SIN TACC,MOLINOS RIO DL.PLATA,Crespo,2024-08-09,2024-08-15,34.0,36,105.88
259676,BIZCOCHUELO EXQUISITA VAIN.450G SIN TACC,MOLINOS RIO DL.PLATA,Nogoya Italia,2024-08-09,2024-08-15,0.0,2,0.0
259676,BIZCOCHUELO EXQUISITA VAIN.450G SIN TACC,MOLINOS RIO DL.PLATA,Nogoya Sur,2024-08-09,2024-08-15,24.0,8,33.33
13345,BIZCOCHUELO EXQUISITA VAIN.540,MOLINOS RIO DL.PLATA,Crespo,2024-08-09,2024-08-15,23.0,28,121.74
13345,BIZCOCHUELO EXQUISITA VAIN.540,MOLINOS RIO DL.PLATA,Nogoya Italia,2024-08-09,2024-08-15,35.0,19,54.29
13345,BIZCOCHUELO EXQUISITA VAIN.540,MOLINOS RIO DL.PLATA,Nogoya Sur,2024-08-09,2024-08-15,37.0,32,86.49
115300,BOCADITOS GRANIX FRUTILLA KG.,CEAPE GRANEL,Crespo,2024-08-02,2024-08-08,38.0,35,92.11
31839,CEREAL GRANIX SKARCHITOS 240 G,CEAPE,Nogoya Italia,2024-08-16,2024-08-22,125.0,15,12.0
31839,CEREAL GRANIX SKARCHITOS 240 G,CEAPE,Hernandez,2024-08-16,2024-08-22,1.0,15,1500.0
31839,CEREAL GRANIX SKARCHITOS 240 G,CEAPE,Crespo,2024-08-16,2024-08-22,32.0,44,137.5
102835,CEREAL GRANIX SKARCHITOS KG.,CEAPE GRANEL,Crespo,2024-08-23,2024-08-29,8.0,10,125.0
264635,CEREAL JULICROC ARITOS FRUTALES 150G.,JULI CROC,Crespo,2024-08-16,2024-08-22,92.0,7,7.61
264635,CEREAL JULICROC ARITOS FRUTALES 150G.,JULI CROC,Nogoya Italia,2024-08-16,2024-08-22,32.0,7,21.88
344283,CEREAL JULICROC BEE CROC 120G,JULI CROC,Crespo,2024-08-16,2024-08-22,38.0,3,7.89
264636,CEREAL JULICROC BOLITAS CHOCOLATE 150G.,JULI CROC,Crespo,2024-08-16,2024-08-22,72.0,21,29.17
264636,CEREAL JULICROC BOLITAS CHOCOLATE 150G.,JULI CROC,Nogoya Italia,2024-08-16,2024-08-22,41.0,12,29.27
283817,CERVEZA LESTER RICE SIN TACC 330CC,LESTER,Nogoya Sur,2024-08-09,2024-08-15,22.0,6,27.27
283817,CERVEZA LESTER RICE SIN TACC 330CC,LESTER,Nogoya Sur,2024-08-02,2024-08-08,25.0,3,12.0
283817,CERVEZA LESTER RICE SIN TACC 330CC,LESTER,Nogoya Italia,2024-08-09,2024-08-15,7.0,6,85.71
283817,CERVEZA LESTER RICE SIN TACC 330CC,LESTER,Hernandez,2024-08-09,2024-08-15,8.0,2,25.0
283817,CERVEZA LESTER RICE SIN TACC 330CC,LESTER,Hernandez,2024-08-02,2024-08-08,13.0,5,38.46
283817,CERVEZA LESTER RICE SIN TACC 330CC,LESTER,Crespo,2024-08-09,2024-08-15,98.0,24,24.49
283817,CERVEZA LESTER RICE SIN TACC 330CC,LESTER,Crespo,2024-08-02,2024-08-08,67.0,5,7.46
282037,CHALITAS VIAVITA 100G.CHIMICHURRI,VIAVITA NOBEL FOODS,Nogoya Italia,2024-08-16,2024-08-22,11.0,1,9.09
282037,CHALITAS VIAVITA 100G.CHIMICHURRI,VIAVITA NOBEL FOODS,Hernandez,2024-08-16,2024-08-22,12.0,1,8.33
282037,CHALITAS VIAVITA 100G.CHIMICHURRI,VIAVITA NOBEL FOODS,Crespo,2024-08-16,2024-08-22,20.0,2,10.0
282036,CHALITAS VIAVITA 100G.CLASICAS,VIAVITA NOBEL FOODS,Crespo,2024-08-16,2024-08-22,17.0,7,41.18
282036,CHALITAS VIAVITA 100G.CLASICAS,VIAVITA NOBEL FOODS,Nogoya Italia,2024-08-16,2024-08-22,15.0,1,6.67
282036,CHALITAS VIAVITA 100G.CLASICAS,VIAVITA NOBEL FOODS,Nogoya Sur,2024-08-16,2024-08-22,14.0,2,14.29
282036,CHALITAS VIAVITA 100G.CLASICAS,VIAVITA NOBEL FOODS,Hernandez,2024-08-16,2024-08-22,6.0,1,16.67
282041,CHALITAS VIAVITA 100G.JAMON,VIAVITA NOBEL FOODS,Crespo,2024-08-16,2024-08-22,16.0,8,50.0
282041,CHALITAS VIAVITA 100G.JAMON,VIAVITA NOBEL FOODS,Hernandez,2024-08-16,2024-08-22,10.0,1,10.0
282041,CHALITAS VIAVITA 100G.JAMON,VIAVITA NOBEL FOODS,Nogoya Sur,2024-08-16,2024-08-22,14.0,4,28.57
282040,CHALITAS VIAVITA 100G.PARMESANO,VIAVITA NOBEL FOODS,Crespo,2024-08-16,2024-08-22,22.0,16,72.73
282040,CHALITAS VIAVITA 100G.PARMESANO,VIAVITA NOBEL FOODS,Nogoya Sur,2024-08-16,2024-08-22,14.0,1,7.14
282038,CHALITAS VIAVITA 100G.SEMILLAS,VIAVITA NOBEL FOODS,Crespo,2024-08-16,2024-08-22,20.0,11,55.0
282038,CHALITAS VIAVITA 100G.SEMILLAS,VIAVITA NOBEL FOODS,Nogoya Sur,2024-08-16,2024-08-22,14.0,1,7.14
47241,CHAMPIÑONES BAHIA ENTEROS  184 GRS.,REGIONAL TRADE,Nogoya Sur,2024-08-09,2024-08-15,44.0,18,40.91
47241,CHAMPIÑONES BAHIA ENTEROS  184 GRS.,REGIONAL TRADE,Nogoya Italia,2024-08-09,2024-08-15,50.0,21,42.0
47241,CHAMPIÑONES BAHIA ENTEROS  184 GRS.,REGIONAL TRADE,Crespo,2024-08-09,2024-08-15,40.0,29,72.5
100207,CHIPA KG.,PANIF. LAR,Crespo,2024-08-23,2024-08-24,-269.0,35,0.0
36945,CHOCOLINO PLUS 360G.,LA VIRGINIA,Nogoya Sur,2024-08-23,2024-08-29,414.0,47,11.35
36945,CHOCOLINO PLUS 360G.,LA VIRGINIA,Nogoya Italia,2024-08-23,2024-08-29,87.0,15,17.24
36945,CHOCOLINO PLUS 360G.,LA VIRGINIA,Crespo,2024-08-23,2024-08-29,77.0,111,144.16
36945,CHOCOLINO PLUS 360G.,LA VIRGINIA,Hernandez,2024-08-23,2024-08-29,78.0,25,32.05
39267,CHOCOLINO PLUS 800G.,LA VIRGINIA,Hernandez,2024-08-09,2024-08-15,29.0,6,20.69
39267,CHOCOLINO PLUS 800G.,LA VIRGINIA,Crespo,2024-08-09,2024-08-15,31.0,52,167.74
39267,CHOCOLINO PLUS 800G.,LA VIRGINIA,Nogoya Italia,2024-08-09,2024-08-15,13.0,7,53.85
39267,CHOCOLINO PLUS 800G.,LA VIRGINIA,Nogoya Sur,2024-08-09,2024-08-15,109.0,17,15.6
107329,CHORIZO FRESCO 100% CERDO KG.,CARNE CERDO,Nogoya Italia,2024-08-02,2024-08-03,1.0,2,200.0
107329,CHORIZO FRESCO 100% CERDO KG.,CARNE CERDO,Hernandez,2024-08-15,2024-08-16,-1.0,4,0.0
107329,CHORIZO FRESCO 100% CERDO KG.,CARNE CERDO,Hernandez,2024-08-02,2024-08-03,0.0,14,0.0
107329,CHORIZO FRESCO 100% CERDO KG.,CARNE CERDO,Crespo,2024-08-15,2024-08-16,31.0,56,180.65
107329,CHORIZO FRESCO 100% CERDO KG.,CARNE CERDO,Crespo,2024-08-02,2024-08-03,25.0,85,340.0
107329,CHORIZO FRESCO 100% CERDO KG.,CARNE CERDO,Nogoya Sur,2024-08-02,2024-08-03,0.0,8,0.0
107329,CHORIZO FRESCO 100% CERDO KG.,CARNE CERDO,Nogoya Sur,2024-08-15,2024-08-16,0.0,2,0.0
102490,CHORIZO FRESCO ESPECIAL KG.,CARNE VACUNA,Crespo,2024-08-09,2024-08-10,189.0,326,172.49
102490,CHORIZO FRESCO ESPECIAL KG.,CARNE VACUNA,Crespo,2024-08-23,2024-08-24,216.0,223,103.24
107275,CHORIZO FRESCO KG.,CARNE VACUNA,Hernandez,2024-08-09,2024-08-10,7.0,37,528.57
107275,CHORIZO FRESCO KG.,CARNE VACUNA,Nogoya Italia,2024-08-09,2024-08-10,19.0,17,89.47
107275,CHORIZO FRESCO KG.,CARNE VACUNA,Nogoya Italia,2024-08-23,2024-08-24,8.0,11,137.5
107275,CHORIZO FRESCO KG.,CARNE VACUNA,Nogoya Sur,2024-08-09,2024-08-10,22.0,24,109.09
107275,CHORIZO FRESCO KG.,CARNE VACUNA,Nogoya Sur,2024-08-23,2024-08-24,14.0,13,92.86
107275,CHORIZO FRESCO KG.,CARNE VACUNA,Hernandez,2024-08-23,2024-08-24,3.0,32,1066.67
102721,CHORIZO FRESCO ROSCA KG.,CARNE VACUNA,Nogoya Sur,2024-08-09,2024-08-10,7.0,6,85.71
102721,CHORIZO FRESCO ROSCA KG.,CARNE VACUNA,Nogoya Italia,2024-08-23,2024-08-24,11.0,7,63.64
102721,CHORIZO FRESCO ROSCA KG.,CARNE VACUNA,Nogoya Italia,2024-08-09,2024-08-10,4.0,6,150.0
102721,CHORIZO FRESCO ROSCA KG.,CARNE VACUNA,Hernandez,2024-08-23,2024-08-24,5.0,8,160.0
102721,CHORIZO FRESCO ROSCA KG.,CARNE VACUNA,Hernandez,2024-08-09,2024-08-10,6.0,17,283.33
102721,CHORIZO FRESCO ROSCA KG.,CARNE VACUNA,Crespo,2024-08-23,2024-08-24,78.0,24,30.77
102721,CHORIZO FRESCO ROSCA KG.,CARNE VACUNA,Crespo,2024-08-09,2024-08-10,28.0,5,17.86
