codigo,barras,descripcion,fecha_inicio,fecha_fin,porcentaje_descuento,sucursal,stock
268657.0,7793253004729,LIMPIADOR AYUDIN 900CC MARINA                     ,2024-08-23,2024-08-29,15.0,Nogoya Sur,104.0
268657.0,7793253004729,LIMPIADOR AYUDIN 900CC MARINA                     ,2024-08-23,2024-08-29,15.0,Nogoya Italia,2.0
255763.0,7791290790513,LIMPIADOR CIF CREMA 750G ORIGINAL                 ,2024-08-16,2024-08-22,15.0,Crespo,53.0
255763.0,7791290790513,LIMPIADOR CIF CREMA 750G ORIGINAL                 ,2024-08-16,2024-08-22,15.0,Nogoya Italia,112.0
255763.0,7791290790513,LIMPIADOR CIF CREMA 750G ORIGINAL                 ,2024-08-16,2024-08-22,15.0,Nogoya Sur,63.0
255763.0,7791290790513,LIMPIADOR CIF CREMA 750G ORIGINAL                 ,2024-08-16,2024-08-22,15.0,Hernandez,25.0
301639.0,7791290793378,LIMPIADOR CIF CREMA 750G ROSAS Y JAZMINES         ,2024-08-16,2024-08-22,15.0,Nogoya Sur,-3.0
301639.0,7791290793378,LIMPIADOR CIF CREMA 750G ROSAS Y JAZMINES         ,2024-08-16,2024-08-22,15.0,Nogoya Italia,62.0
301639.0,7791290793378,LIMPIADOR CIF CREMA 750G ROSAS Y JAZMINES         ,2024-08-16,2024-08-22,15.0,Hernandez,10.0
301639.0,7791290793378,LIMPIADOR CIF CREMA 750G ROSAS Y JAZMINES         ,2024-08-16,2024-08-22,15.0,Crespo,71.0
347081.0,7791290795822,LIMPIADOR CIF PISOS DP.450ML DESINFECTANTE        ,2024-08-09,2024-08-15,20.0,Nogoya Sur,58.0
347081.0,7791290795822,LIMPIADOR CIF PISOS DP.450ML DESINFECTANTE        ,2024-08-09,2024-08-15,20.0,Crespo,31.0
347081.0,7791290795822,LIMPIADOR CIF PISOS DP.450ML DESINFECTANTE        ,2024-08-09,2024-08-15,20.0,Hernandez,31.0
347081.0,7791290795822,LIMPIADOR CIF PISOS DP.450ML DESINFECTANTE        ,2024-08-09,2024-08-15,20.0,Nogoya Italia,0.0
208235.0,7793253002442,"LIMPIADOR POETT 1,8L LOVE EVOLUTION               ",2024-08-09,2024-08-15,,Crespo,0.0
242645.0,7793253003074,"LIMPIADOR POETT 1,8L MUSICA PRIMAVERA             ",2024-08-09,2024-08-15,,Crespo,0.0
259281.0,7793253003654,LIMPIADOR POETT 1.8L ALEGRA TU DIA                ,2024-08-09,2024-08-15,18.59,Nogoya Italia,15.0
259281.0,7793253003654,LIMPIADOR POETT 1.8L ALEGRA TU DIA                ,2024-08-09,2024-08-15,18.59,Hernandez,6.0
259281.0,7793253003654,LIMPIADOR POETT 1.8L ALEGRA TU DIA                ,2024-08-09,2024-08-15,18.59,Hernandez,6.0
259281.0,7793253003654,LIMPIADOR POETT 1.8L ALEGRA TU DIA                ,2024-08-09,2024-08-15,18.59,Nogoya Italia,15.0
259281.0,7793253003654,LIMPIADOR POETT 1.8L ALEGRA TU DIA                ,2024-08-09,2024-08-15,18.59,Crespo,30.0
259281.0,7793253003654,LIMPIADOR POETT 1.8L ALEGRA TU DIA                ,2024-08-09,2024-08-15,18.59,Crespo,30.0
259281.0,7793253003654,LIMPIADOR POETT 1.8L ALEGRA TU DIA                ,2024-08-09,2024-08-15,18.59,Nogoya Sur,116.0
259281.0,7793253003654,LIMPIADOR POETT 1.8L ALEGRA TU DIA                ,2024-08-09,2024-08-15,18.59,Nogoya Sur,116.0
259281.0,7793253003654,LIMPIADOR POETT 1.8L ALEGRA TU DIA                ,2024-08-02,2024-08-08,,Crespo,24.0
259281.0,7793253003654,LIMPIADOR POETT 1.8L ALEGRA TU DIA                ,2024-08-02,2024-08-08,,Hernandez,15.0
259281.0,7793253003654,LIMPIADOR POETT 1.8L ALEGRA TU DIA                ,2024-08-02,2024-08-08,,Nogoya Italia,0.0
259281.0,7793253003654,LIMPIADOR POETT 1.8L ALEGRA TU DIA                ,2024-08-02,2024-08-08,,Nogoya Sur,0.0
41010.0,7793253017194,LIMPIADOR POETT 1.8L BAMBU                        ,2024-08-09,2024-08-15,,Crespo,0.0
259287.0,7793253003463,LIMPIADOR POETT 1.8L BEBE                         ,2024-08-09,2024-08-15,18.59,Nogoya Italia,0.0
259287.0,7793253003463,LIMPIADOR POETT 1.8L BEBE                         ,2024-08-09,2024-08-15,18.59,Crespo,26.0
259287.0,7793253003463,LIMPIADOR POETT 1.8L BEBE                         ,2024-08-09,2024-08-15,18.59,Nogoya Italia,0.0
259287.0,7793253003463,LIMPIADOR POETT 1.8L BEBE                         ,2024-08-09,2024-08-15,18.59,Nogoya Sur,38.0
259287.0,7793253003463,LIMPIADOR POETT 1.8L BEBE                         ,2024-08-09,2024-08-15,18.59,Nogoya Sur,38.0
259287.0,7793253003463,LIMPIADOR POETT 1.8L BEBE                         ,2024-08-09,2024-08-15,18.59,Crespo,26.0
259287.0,7793253003463,LIMPIADOR POETT 1.8L BEBE                         ,2024-08-09,2024-08-15,18.59,Hernandez,4.0
259287.0,7793253003463,LIMPIADOR POETT 1.8L BEBE                         ,2024-08-09,2024-08-15,18.59,Hernandez,4.0
259287.0,7793253003463,LIMPIADOR POETT 1.8L BEBE                         ,2024-08-02,2024-08-08,,Crespo,22.0
259287.0,7793253003463,LIMPIADOR POETT 1.8L BEBE                         ,2024-08-02,2024-08-08,,Nogoya Sur,0.0
259287.0,7793253003463,LIMPIADOR POETT 1.8L BEBE                         ,2024-08-02,2024-08-08,,Nogoya Italia,0.0
259287.0,7793253003463,LIMPIADOR POETT 1.8L BEBE                         ,2024-08-02,2024-08-08,,Hernandez,16.0
259278.0,7793253003951,LIMPIADOR POETT 1.8L ESPIRITU PLAY                ,2024-08-02,2024-08-08,,Hernandez,32.0
259278.0,7793253003951,LIMPIADOR POETT 1.8L ESPIRITU PLAY                ,2024-08-02,2024-08-08,,Crespo,21.0
259278.0,7793253003951,LIMPIADOR POETT 1.8L ESPIRITU PLAY                ,2024-08-02,2024-08-08,,Nogoya Italia,0.0
259278.0,7793253003951,LIMPIADOR POETT 1.8L ESPIRITU PLAY                ,2024-08-09,2024-08-15,18.59,Crespo,1.0
259278.0,7793253003951,LIMPIADOR POETT 1.8L ESPIRITU PLAY                ,2024-08-09,2024-08-15,18.59,Crespo,1.0
259278.0,7793253003951,LIMPIADOR POETT 1.8L ESPIRITU PLAY                ,2024-08-09,2024-08-15,18.59,Hernandez,18.0
259278.0,7793253003951,LIMPIADOR POETT 1.8L ESPIRITU PLAY                ,2024-08-09,2024-08-15,18.59,Hernandez,18.0
259278.0,7793253003951,LIMPIADOR POETT 1.8L ESPIRITU PLAY                ,2024-08-09,2024-08-15,18.59,Nogoya Italia,7.0
259278.0,7793253003951,LIMPIADOR POETT 1.8L ESPIRITU PLAY                ,2024-08-09,2024-08-15,18.59,Nogoya Italia,7.0
259278.0,7793253003951,LIMPIADOR POETT 1.8L ESPIRITU PLAY                ,2024-08-09,2024-08-15,18.59,Nogoya Sur,0.0
259278.0,7793253003951,LIMPIADOR POETT 1.8L ESPIRITU PLAY                ,2024-08-09,2024-08-15,18.59,Nogoya Sur,0.0
259278.0,7793253003951,LIMPIADOR POETT 1.8L ESPIRITU PLAY                ,2024-08-02,2024-08-08,,Nogoya Sur,0.0
257523.0,7793253003555,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA          ,2024-08-02,2024-08-08,,Nogoya Italia,0.0
257523.0,7793253003555,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA          ,2024-08-02,2024-08-08,,Nogoya Sur,0.0
257523.0,7793253003555,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA          ,2024-08-02,2024-08-08,,Crespo,24.0
257523.0,7793253003555,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA          ,2024-08-02,2024-08-08,,Hernandez,16.0
257523.0,7793253003555,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA          ,2024-08-09,2024-08-15,18.59,Nogoya Italia,4.0
257523.0,7793253003555,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA          ,2024-08-09,2024-08-15,18.59,Nogoya Italia,4.0
257523.0,7793253003555,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA          ,2024-08-09,2024-08-15,18.59,Nogoya Sur,148.0
257523.0,7793253003555,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA          ,2024-08-09,2024-08-15,18.59,Hernandez,14.0
257523.0,7793253003555,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA          ,2024-08-09,2024-08-15,18.59,Crespo,27.0
257523.0,7793253003555,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA          ,2024-08-09,2024-08-15,18.59,Nogoya Sur,148.0
257523.0,7793253003555,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA          ,2024-08-09,2024-08-15,18.59,Hernandez,14.0
257523.0,7793253003555,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA          ,2024-08-09,2024-08-15,18.59,Crespo,27.0
256436.0,7793253003517,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA          ,2024-08-09,2024-08-15,18.59,Crespo,24.0
256436.0,7793253003517,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA          ,2024-08-09,2024-08-15,18.59,Nogoya Sur,146.0
256436.0,7793253003517,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA          ,2024-08-09,2024-08-15,18.59,Nogoya Sur,146.0
256436.0,7793253003517,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA          ,2024-08-09,2024-08-15,18.59,Nogoya Italia,16.0
256436.0,7793253003517,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA          ,2024-08-09,2024-08-15,18.59,Nogoya Italia,16.0
256436.0,7793253003517,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA          ,2024-08-09,2024-08-15,18.59,Hernandez,11.0
256436.0,7793253003517,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA          ,2024-08-09,2024-08-15,18.59,Hernandez,11.0
256436.0,7793253003517,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA          ,2024-08-09,2024-08-15,18.59,Crespo,24.0
256436.0,7793253003517,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA          ,2024-08-02,2024-08-08,,Nogoya Italia,0.0
256436.0,7793253003517,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA          ,2024-08-02,2024-08-08,,Crespo,18.0
256436.0,7793253003517,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA          ,2024-08-02,2024-08-08,,Nogoya Sur,0.0
256436.0,7793253003517,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA          ,2024-08-02,2024-08-08,,Hernandez,16.0
259284.0,7793253003616,LIMPIADOR POETT 1.8L PRIMAVERA                    ,2024-08-09,2024-08-15,18.59,Nogoya Italia,0.0
259284.0,7793253003616,LIMPIADOR POETT 1.8L PRIMAVERA                    ,2024-08-09,2024-08-15,18.59,Crespo,0.0
259284.0,7793253003616,LIMPIADOR POETT 1.8L PRIMAVERA                    ,2024-08-09,2024-08-15,18.59,Nogoya Sur,151.0
259284.0,7793253003616,LIMPIADOR POETT 1.8L PRIMAVERA                    ,2024-08-09,2024-08-15,18.59,Crespo,0.0
259284.0,7793253003616,LIMPIADOR POETT 1.8L PRIMAVERA                    ,2024-08-09,2024-08-15,18.59,Nogoya Sur,151.0
259284.0,7793253003616,LIMPIADOR POETT 1.8L PRIMAVERA                    ,2024-08-09,2024-08-15,18.59,Hernandez,16.0
259284.0,7793253003616,LIMPIADOR POETT 1.8L PRIMAVERA                    ,2024-08-09,2024-08-15,18.59,Hernandez,16.0
259284.0,7793253003616,LIMPIADOR POETT 1.8L PRIMAVERA                    ,2024-08-09,2024-08-15,18.59,Nogoya Italia,0.0
259284.0,7793253003616,LIMPIADOR POETT 1.8L PRIMAVERA                    ,2024-08-02,2024-08-08,,Hernandez,16.0
259284.0,7793253003616,LIMPIADOR POETT 1.8L PRIMAVERA                    ,2024-08-02,2024-08-08,,Crespo,22.0
259284.0,7793253003616,LIMPIADOR POETT 1.8L PRIMAVERA                    ,2024-08-02,2024-08-08,,Nogoya Sur,0.0
259284.0,7793253003616,LIMPIADOR POETT 1.8L PRIMAVERA                    ,2024-08-02,2024-08-08,,Nogoya Italia,0.0
41011.0,7793253017224,LIMPIADOR POETT 1.8L SOLO P TI                    ,2024-08-02,2024-08-08,,Hernandez,16.0
41011.0,7793253017224,LIMPIADOR POETT 1.8L SOLO P TI                    ,2024-08-02,2024-08-08,,Nogoya Sur,0.0
41011.0,7793253017224,LIMPIADOR POETT 1.8L SOLO P TI                    ,2024-08-02,2024-08-08,,Nogoya Italia,0.0
41011.0,7793253017224,LIMPIADOR POETT 1.8L SOLO P TI                    ,2024-08-02,2024-08-08,,Crespo,19.0
41011.0,7793253017224,LIMPIADOR POETT 1.8L SOLO P TI                    ,2024-08-09,2024-08-15,18.59,Nogoya Italia,18.0
41011.0,7793253017224,LIMPIADOR POETT 1.8L SOLO P TI                    ,2024-08-09,2024-08-15,18.59,Crespo,33.0
41011.0,7793253017224,LIMPIADOR POETT 1.8L SOLO P TI                    ,2024-08-09,2024-08-15,18.59,Hernandez,9.0
41011.0,7793253017224,LIMPIADOR POETT 1.8L SOLO P TI                    ,2024-08-09,2024-08-15,18.59,Hernandez,9.0
41011.0,7793253017224,LIMPIADOR POETT 1.8L SOLO P TI                    ,2024-08-09,2024-08-15,18.59,Nogoya Sur,80.0
41011.0,7793253017224,LIMPIADOR POETT 1.8L SOLO P TI                    ,2024-08-09,2024-08-15,18.59,Crespo,33.0
41011.0,7793253017224,LIMPIADOR POETT 1.8L SOLO P TI                    ,2024-08-09,2024-08-15,18.59,Nogoya Italia,18.0
41011.0,7793253017224,LIMPIADOR POETT 1.8L SOLO P TI                    ,2024-08-09,2024-08-15,18.59,Nogoya Sur,80.0
370583.0,7791290795495,LIQUIDO P/ROPA ALA P/DILUIR 500ML. BICARBONATO    ,2024-08-23,2024-08-29,20.0,Hernandez,89.0
370583.0,7791290795495,LIQUIDO P/ROPA ALA P/DILUIR 500ML. BICARBONATO    ,2024-08-23,2024-08-29,20.0,Nogoya Sur,103.0
370583.0,7791290795495,LIQUIDO P/ROPA ALA P/DILUIR 500ML. BICARBONATO    ,2024-08-23,2024-08-29,20.0,Crespo,14.0
370583.0,7791290795495,LIQUIDO P/ROPA ALA P/DILUIR 500ML. BICARBONATO    ,2024-08-23,2024-08-29,20.0,Nogoya Italia,22.0
370585.0,7791290792838,LIQUIDO P/ROPA SKIP P/DILUIR 500ML BIO-ENZIMAS    ,2024-08-02,2024-08-08,25.1,Nogoya Sur,36.0
370585.0,7791290792838,LIQUIDO P/ROPA SKIP P/DILUIR 500ML BIO-ENZIMAS    ,2024-08-02,2024-08-08,25.1,Hernandez,28.0
370585.0,7791290792838,LIQUIDO P/ROPA SKIP P/DILUIR 500ML BIO-ENZIMAS    ,2024-08-02,2024-08-08,25.1,Nogoya Italia,107.0
370585.0,7791290792838,LIQUIDO P/ROPA SKIP P/DILUIR 500ML BIO-ENZIMAS    ,2024-08-02,2024-08-08,25.1,Crespo,32.0
367590.0,7791290795518,LIQUIDO P/ROPA SKIP P/DILUIR 500ML DELUXE         ,2024-08-02,2024-08-08,25.1,Nogoya Italia,41.0
367590.0,7791290795518,LIQUIDO P/ROPA SKIP P/DILUIR 500ML DELUXE         ,2024-08-02,2024-08-08,25.1,Hernandez,30.0
367590.0,7791290795518,LIQUIDO P/ROPA SKIP P/DILUIR 500ML DELUXE         ,2024-08-02,2024-08-08,25.1,Crespo,7.0
367590.0,7791290795518,LIQUIDO P/ROPA SKIP P/DILUIR 500ML DELUXE         ,2024-08-02,2024-08-08,25.1,Nogoya Sur,52.0
260965.0,7791290790926,LIQUIDO P/ROPA SKIP P/DILUIR 500ML OXI            ,2024-08-02,2024-08-08,25.1,Nogoya Italia,82.0
260965.0,7791290790926,LIQUIDO P/ROPA SKIP P/DILUIR 500ML OXI            ,2024-08-02,2024-08-08,25.1,Crespo,45.0
260965.0,7791290790926,LIQUIDO P/ROPA SKIP P/DILUIR 500ML OXI            ,2024-08-02,2024-08-08,25.1,Hernandez,57.0
260965.0,7791290790926,LIQUIDO P/ROPA SKIP P/DILUIR 500ML OXI            ,2024-08-02,2024-08-08,25.1,Nogoya Sur,120.0
263794.0,7793890256604,MADALENAS VALENTE 180G.CHIPS DE CHOCOLATE         ,2024-08-06,2024-08-15,33.33,Nogoya Sur,7.0
263794.0,7793890256604,MADALENAS VALENTE 180G.CHIPS DE CHOCOLATE         ,2024-08-06,2024-08-15,33.33,Crespo,36.0
263794.0,7793890256604,MADALENAS VALENTE 180G.CHIPS DE CHOCOLATE         ,2024-08-06,2024-08-15,33.33,Hernandez,0.0
366906.0,7798134781119,MANJAR DE LECHE TRINI 400 GRS.                    ,2024-08-02,2024-08-08,,Hernandez,0.0
366906.0,7798134781119,MANJAR DE LECHE TRINI 400 GRS.                    ,2024-08-02,2024-08-08,,Nogoya Italia,0.0
366906.0,7798134781119,MANJAR DE LECHE TRINI 400 GRS.                    ,2024-08-02,2024-08-08,,Crespo,191.0
366906.0,7798134781119,MANJAR DE LECHE TRINI 400 GRS.                    ,2024-08-02,2024-08-08,,Nogoya Sur,2.0
100329.0,0000000100329,MARIA LUISA CREMOSO HORMA KG.                     ,2024-08-02,2024-08-08,,Crespo,-85.0
100329.0,0000000100329,MARIA LUISA CREMOSO HORMA KG.                     ,2024-08-02,2024-08-08,,Hernandez,0.0
100329.0,0000000100329,MARIA LUISA CREMOSO HORMA KG.                     ,2024-08-02,2024-08-08,,Nogoya Italia,0.0
100329.0,0000000100329,MARIA LUISA CREMOSO HORMA KG.                     ,2024-08-02,2024-08-08,,Nogoya Sur,0.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-23,2024-08-26,8.55,Hernandez,-23.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-23,2024-08-26,8.55,Crespo,26.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-23,2024-08-26,8.55,Nogoya Sur,-13.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-23,2024-08-26,8.55,Nogoya Italia,-9.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-04,2024-08-06,6.47,Nogoya Sur,-4.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-04,2024-08-06,6.47,Nogoya Italia,-6.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-04,2024-08-06,6.47,Nogoya Italia,-6.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-09,2024-08-10,6.47,Nogoya Sur,-6.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-04,2024-08-06,6.47,Hernandez,-7.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-04,2024-08-06,6.47,Hernandez,-7.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-04,2024-08-06,6.47,Crespo,189.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-04,2024-08-06,6.47,Crespo,189.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-02,2024-08-03,6.47,Hernandez,0.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-02,2024-08-03,6.47,Nogoya Italia,0.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-09,2024-08-10,6.47,Crespo,160.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-02,2024-08-03,6.47,Crespo,-71.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-02,2024-08-03,6.47,Nogoya Sur,0.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-09,2024-08-10,6.47,Hernandez,-9.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-09,2024-08-10,6.47,Nogoya Italia,-6.0
104030.0,6000001040368,MATAMBRE NOVILLO KG.                              ,2024-08-04,2024-08-06,6.47,Nogoya Sur,-4.0
772194.0,7792198005402,MATE COCIDO PRIMER PRECIO 25 SAQ.                 ,2024-08-09,2024-08-15,10.97,Nogoya Sur,152.0
772194.0,7792198005402,MATE COCIDO PRIMER PRECIO 25 SAQ.                 ,2024-08-09,2024-08-15,10.97,Hernandez,72.0
772194.0,7792198005402,MATE COCIDO PRIMER PRECIO 25 SAQ.                 ,2024-08-09,2024-08-15,10.97,Crespo,40.0
772194.0,7792198005402,MATE COCIDO PRIMER PRECIO 25 SAQ.                 ,2024-08-09,2024-08-15,10.97,Nogoya Italia,0.0
11158.0,7794000401372,MAYONESA HELLMANNS 1000 CC                        ,2024-08-16,2024-08-22,,Crespo,32.0
11158.0,7794000401372,MAYONESA HELLMANNS 1000 CC                        ,2024-08-16,2024-08-22,,Nogoya Sur,86.0
11158.0,7794000401372,MAYONESA HELLMANNS 1000 CC                        ,2024-08-16,2024-08-22,,Hernandez,2.0
11158.0,7794000401372,MAYONESA HELLMANNS 1000 CC                        ,2024-08-16,2024-08-22,,Nogoya Italia,15.0
295616.0,7798126072591,OBLEAS SINFONIA 100G NARANJA CHOCOLATE            ,2024-08-06,2024-08-30,33.9,Hernandez,3.0
295616.0,7798126072591,OBLEAS SINFONIA 100G NARANJA CHOCOLATE            ,2024-08-06,2024-08-30,33.9,Crespo,236.0
295616.0,7798126072591,OBLEAS SINFONIA 100G NARANJA CHOCOLATE            ,2024-08-06,2024-08-30,33.9,Nogoya Italia,0.0
295616.0,7798126072591,OBLEAS SINFONIA 100G NARANJA CHOCOLATE            ,2024-08-06,2024-08-30,33.9,Nogoya Sur,-6.0
250014.0,0000000250014,PALETA COCIDA LAR 250G.                           ,2024-08-23,2024-08-24,20.0,Crespo,82.0
250014.0,0000000250014,PALETA COCIDA LAR 250G.                           ,2024-08-15,2024-08-16,20.0,Crespo,88.0
250014.0,0000000250014,PALETA COCIDA LAR 250G.                           ,2024-08-02,2024-08-03,25.22,Crespo,99.0
250014.0,0000000250014,PALETA COCIDA LAR 250G.                           ,2024-08-09,2024-08-10,30.85,Crespo,93.0
107084.0,6000001070822,PALETA COCIDA LAR KG.                             ,2024-08-09,2024-08-10,26.03,Nogoya Sur,16.0
107084.0,6000001070822,PALETA COCIDA LAR KG.                             ,2024-08-09,2024-08-10,26.03,Nogoya Italia,20.0
107084.0,6000001070822,PALETA COCIDA LAR KG.                             ,2024-08-09,2024-08-10,26.03,Crespo,255.0
107084.0,6000001070822,PALETA COCIDA LAR KG.                             ,2024-08-09,2024-08-10,26.03,Hernandez,11.0
107084.0,6000001070822,PALETA COCIDA LAR KG.                             ,2024-08-15,2024-08-16,20.0,Hernandez,7.0
107084.0,6000001070822,PALETA COCIDA LAR KG.                             ,2024-08-15,2024-08-16,20.0,Crespo,275.0
107084.0,6000001070822,PALETA COCIDA LAR KG.                             ,2024-08-15,2024-08-16,20.0,Nogoya Sur,17.0
107084.0,6000001070822,PALETA COCIDA LAR KG.                             ,2024-08-23,2024-08-24,20.0,Hernandez,10.0
107084.0,6000001070822,PALETA COCIDA LAR KG.                             ,2024-08-15,2024-08-16,20.0,Nogoya Italia,28.0
107084.0,6000001070822,PALETA COCIDA LAR KG.                             ,2024-08-23,2024-08-24,20.0,Nogoya Sur,13.0
107084.0,6000001070822,PALETA COCIDA LAR KG.                             ,2024-08-23,2024-08-24,20.0,Crespo,307.0
107084.0,6000001070822,PALETA COCIDA LAR KG.                             ,2024-08-23,2024-08-24,20.0,Nogoya Italia,20.0
107084.0,6000001070822,PALETA COCIDA LAR KG.                             ,2024-08-02,2024-08-03,20.0,Nogoya Sur,26.0
107084.0,6000001070822,PALETA COCIDA LAR KG.                             ,2024-08-02,2024-08-03,20.0,Nogoya Italia,18.0
107084.0,6000001070822,PALETA COCIDA LAR KG.                             ,2024-08-02,2024-08-03,20.0,Crespo,148.0
107084.0,6000001070822,PALETA COCIDA LAR KG.                             ,2024-08-02,2024-08-03,20.0,Hernandez,16.0
274.0,7793706000971,PALITOS DE MAIZ JULICROC 65G.                     ,2024-08-09,2024-08-15,15.0,Nogoya Sur,64.0
274.0,7793706000971,PALITOS DE MAIZ JULICROC 65G.                     ,2024-08-09,2024-08-15,15.0,Crespo,136.0
25953.0,7793706000278,PALITOS SALADOS JULICROC 150 G                    ,2024-08-09,2024-08-15,15.0,Nogoya Italia,94.0
25953.0,7793706000278,PALITOS SALADOS JULICROC 150 G                    ,2024-08-09,2024-08-15,15.0,Hernandez,46.0
25953.0,7793706000278,PALITOS SALADOS JULICROC 150 G                    ,2024-08-09,2024-08-15,15.0,Nogoya Sur,63.0
25953.0,7793706000278,PALITOS SALADOS JULICROC 150 G                    ,2024-08-09,2024-08-15,15.0,Crespo,397.0
10056.0,7797443000027,PAN DE MIGA CRESPAN 310 GRS.                      ,2024-08-09,2024-08-15,24.58,Nogoya Sur,39.0
10056.0,7797443000027,PAN DE MIGA CRESPAN 310 GRS.                      ,2024-08-09,2024-08-15,24.58,Hernandez,18.0
10056.0,7797443000027,PAN DE MIGA CRESPAN 310 GRS.                      ,2024-08-09,2024-08-15,24.58,Hernandez,18.0
10056.0,7797443000027,PAN DE MIGA CRESPAN 310 GRS.                      ,2024-08-09,2024-08-15,24.58,Crespo,73.0
10056.0,7797443000027,PAN DE MIGA CRESPAN 310 GRS.                      ,2024-08-09,2024-08-15,24.58,Nogoya Italia,22.0
10056.0,7797443000027,PAN DE MIGA CRESPAN 310 GRS.                      ,2024-08-09,2024-08-15,24.58,Nogoya Italia,22.0
10056.0,7797443000027,PAN DE MIGA CRESPAN 310 GRS.                      ,2024-08-09,2024-08-15,24.58,Crespo,73.0
10056.0,7797443000027,PAN DE MIGA CRESPAN 310 GRS.                      ,2024-08-09,2024-08-15,24.58,Nogoya Sur,39.0
10056.0,7797443000027,PAN DE MIGA CRESPAN 310 GRS.                      ,2024-08-02,2024-08-08,24.58,Nogoya Italia,10.0
10056.0,7797443000027,PAN DE MIGA CRESPAN 310 GRS.                      ,2024-08-02,2024-08-08,24.58,Nogoya Sur,-1.0
10056.0,7797443000027,PAN DE MIGA CRESPAN 310 GRS.                      ,2024-08-02,2024-08-08,24.58,Hernandez,27.0
10056.0,7797443000027,PAN DE MIGA CRESPAN 310 GRS.                      ,2024-08-02,2024-08-08,24.58,Crespo,144.0
715913.0,7791422000503,PAN RALLADO PRIMER PRECIO 400 GRS.                ,2024-08-16,2024-08-22,,Nogoya Italia,197.0
715913.0,7791422000503,PAN RALLADO PRIMER PRECIO 400 GRS.                ,2024-08-16,2024-08-22,,Nogoya Sur,108.0
715913.0,7791422000503,PAN RALLADO PRIMER PRECIO 400 GRS.                ,2024-08-16,2024-08-22,,Crespo,47.0
715913.0,7791422000503,PAN RALLADO PRIMER PRECIO 400 GRS.                ,2024-08-16,2024-08-22,,Hernandez,20.0
21994.0,7791708001422,PAN VENEZIANA TRISALVADO LIGTH 620G               ,2024-08-27,2024-08-30,28.16,Crespo,56.0
378367.0,7798184230766,PAÑUELOS PRIMER PRECIO FLOWPACK 50 UNID.          ,2024-08-02,2024-08-08,,Crespo,982.0
378367.0,7798184230766,PAÑUELOS PRIMER PRECIO FLOWPACK 50 UNID.          ,2024-08-02,2024-08-08,,Hernandez,191.0
378367.0,7798184230766,PAÑUELOS PRIMER PRECIO FLOWPACK 50 UNID.          ,2024-08-02,2024-08-08,,Nogoya Italia,200.0
50615.0,7798130880632,PAPEL HIGIENICO P.PRECIO TEXT.HS 6X30MTS          ,2024-08-16,2024-08-22,21.4,Nogoya Italia,171.0
